images,labels,base_images,x,y
L_10_05_16_DSC01669_S5.JPG,3,L_10_05_16_DSC01669_S5,658.0,1224.0
L_10_05_16_DSC01670_S0.JPG,3,L_10_05_16_DSC01670_S0,1040.5,1021.5
L_10_05_16_DSC01670_S0.JPG,3,L_10_05_16_DSC01670_S0,905.5,1005.5
L_10_05_16_DSC01670_S0.JPG,3,L_10_05_16_DSC01670_S0,29.0,1109.0
L_10_05_16_DSC01670_S0.JPG,3,L_10_05_16_DSC01670_S0,154.5,1349.5
L_10_05_16_DSC01670_S1.JPG,3,L_10_05_16_DSC01670_S1,668.5,1768.5
L_10_05_16_DSC01670_S1.JPG,3,L_10_05_16_DSC01670_S1,547.0,1895.5
L_10_05_16_DSC01670_S1.JPG,3,L_10_05_16_DSC01670_S1,537.0,1971.5
L_10_05_16_DSC01670_S1.JPG,3,L_10_05_16_DSC01670_S1,232.5,1921.5
L_10_05_16_DSC01670_S1.JPG,3,L_10_05_16_DSC01670_S1,162.5,1625.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,714.0,523.5
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,569.5,744.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,846.5,1066.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,709.0,1245.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,1167.5,1362.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,1564.0,1464.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,1377.5,1519.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,1384.0,1619.0
L_10_05_16_DSC01670_S3.JPG,3,L_10_05_16_DSC01670_S3,923.0,1978.5
L_10_05_16_DSC01670_S4.JPG,3,L_10_05_16_DSC01670_S4,1749.5,832.0
L_10_05_16_DSC01670_S4.JPG,3,L_10_05_16_DSC01670_S4,735.5,685.0
L_10_05_16_DSC01670_S4.JPG,3,L_10_05_16_DSC01670_S4,1293.0,280.0
L_10_05_16_DSC01670_S5.JPG,4,L_10_05_16_DSC01670_S5,375.5,1819.0
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1557.0,1469.0
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1704.5,1407.5
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1800.0,1160.0
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1472.5,1167.0
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1469.0,966.5
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,1359.5,773.0
L_10_05_16_DSC01670_S5.JPG,3,L_10_05_16_DSC01670_S5,63.0,171.0
L_10_05_16_DSC01671_S3.JPG,3,L_10_05_16_DSC01671_S3,1782.0,1773.5
L_10_05_16_DSC01671_S3.JPG,3,L_10_05_16_DSC01671_S3,570.0,1212.5
L_10_05_16_DSC01671_S3.JPG,3,L_10_05_16_DSC01671_S3,426.0,1199.5
L_10_05_16_DSC01671_S4.JPG,3,L_10_05_16_DSC01671_S4,332.0,1930.0
L_10_05_16_DSC01671_S4.JPG,3,L_10_05_16_DSC01671_S4,176.0,1948.0
L_10_05_16_DSC01672_S0.JPG,3,L_10_05_16_DSC01672_S0,679.5,522.0
L_10_05_16_DSC01672_S0.JPG,3,L_10_05_16_DSC01672_S0,575.5,527.5
L_10_05_16_DSC01672_S0.JPG,3,L_10_05_16_DSC01672_S0,474.0,527.5
L_10_05_16_DSC01672_S0.JPG,3,L_10_05_16_DSC01672_S0,393.0,564.5
L_10_05_16_DSC01672_S0.JPG,3,L_10_05_16_DSC01672_S0,312.5,536.5
L_10_05_16_DSC01672_S3.JPG,3,L_10_05_16_DSC01672_S3,456.5,1467.5
L_10_05_16_DSC01672_S3.JPG,3,L_10_05_16_DSC01672_S3,22.0,150.0
L_10_05_16_DSC01727_S0.JPG,5,L_10_05_16_DSC01727_S0,693.5,1759.0
L_10_05_16_DSC01760_S0.JPG,5,L_10_05_16_DSC01760_S0,1872.5,86.0
L_10_05_16_DSC01760_S0.JPG,5,L_10_05_16_DSC01760_S0,1800.5,141.5
L_10_05_16_DSC01760_S0.JPG,5,L_10_05_16_DSC01760_S0,1545.0,84.5
L_10_05_16_DSC01760_S1.JPG,5,L_10_05_16_DSC01760_S1,1307.5,1276.5
L_10_05_16_DSC01760_S1.JPG,5,L_10_05_16_DSC01760_S1,1217.0,1153.0
L_10_05_16_DSC01760_S1.JPG,5,L_10_05_16_DSC01760_S1,925.5,1000.5
L_10_05_16_DSC01760_S1.JPG,5,L_10_05_16_DSC01760_S1,385.5,302.5
L_10_05_16_DSC01761_S0.JPG,5,L_10_05_16_DSC01761_S0,1797.0,1906.0
L_10_05_16_DSC01761_S0.JPG,5,L_10_05_16_DSC01761_S0,1875.0,1612.5
L_10_05_16_DSC01761_S0.JPG,5,L_10_05_16_DSC01761_S0,1951.5,1440.5
L_10_05_16_DSC01761_S1.JPG,5,L_10_05_16_DSC01761_S1,92.0,1982.0
L_10_05_16_DSC01761_S1.JPG,5,L_10_05_16_DSC01761_S1,40.0,1983.5
L_10_05_16_DSC01761_S1.JPG,5,L_10_05_16_DSC01761_S1,25.5,1779.5
L_10_05_16_DSC01761_S1.JPG,4,L_10_05_16_DSC01761_S1,650.0,1931.0
L_10_05_16_DSC01761_S1.JPG,4,L_10_05_16_DSC01761_S1,612.5,1933.5
L_10_05_16_DSC01761_S1.JPG,4,L_10_05_16_DSC01761_S1,608.0,1921.0
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,1403.5,1418.0
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,1324.0,1270.5
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,1055.0,1062.0
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,602.5,252.0
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,92.0,11.0
L_10_05_16_DSC01761_S4.JPG,5,L_10_05_16_DSC01761_S4,40.0,13.0
L_10_05_16_DSC01762_S3.JPG,5,L_10_05_16_DSC01762_S3,1770.5,1725.5
L_10_05_16_DSC01762_S3.JPG,5,L_10_05_16_DSC01762_S3,1705.0,1913.0
L_11_05_16_DSC01040_S0.JPG,2,L_11_05_16_DSC01040_S0,1255.0,1216.0
L_11_05_16_DSC01040_S0.JPG,2,L_11_05_16_DSC01040_S0,628.0,1877.0
L_11_05_16_DSC01040_S1.JPG,2,L_11_05_16_DSC01040_S1,1827.5,1322.0
L_11_05_16_DSC01040_S1.JPG,2,L_11_05_16_DSC01040_S1,1379.0,1317.5
L_11_05_16_DSC01040_S1.JPG,2,L_11_05_16_DSC01040_S1,1324.0,1361.0
L_11_05_16_DSC01040_S1.JPG,2,L_11_05_16_DSC01040_S1,1053.0,1526.0
L_11_05_16_DSC01040_S3.JPG,2,L_11_05_16_DSC01040_S3,778.0,610.0
L_11_05_16_DSC01041_S2.JPG,2,L_11_05_16_DSC01041_S2,1705.0,1725.0
L_11_05_16_DSC01041_S2.JPG,2,L_11_05_16_DSC01041_S2,1142.0,1700.5
L_11_05_16_DSC01041_S3.JPG,2,L_11_05_16_DSC01041_S3,1250.0,1322.0
L_11_05_16_DSC01041_S3.JPG,2,L_11_05_16_DSC01041_S3,518.0,1975.0
L_11_05_16_DSC01041_S4.JPG,2,L_11_05_16_DSC01041_S4,1682.0,1495.5
L_11_05_16_DSC01041_S4.JPG,2,L_11_05_16_DSC01041_S4,1232.0,1475.0
L_11_05_16_DSC01041_S4.JPG,2,L_11_05_16_DSC01041_S4,1183.0,1520.0
L_11_05_16_DSC01041_S4.JPG,2,L_11_05_16_DSC01041_S4,905.0,1673.5
L_11_05_16_DSC01041_S5.JPG,2,L_11_05_16_DSC01041_S5,1962.5,194.0
L_11_05_16_DSC01042_S5.JPG,2,L_11_05_16_DSC01042_S5,1141.0,1408.0
L_11_05_16_DSC01042_S5.JPG,2,L_11_05_16_DSC01042_S5,1695.5,1419.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1214.5,306.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1167.5,360.5
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1415.0,341.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1183.5,627.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1281.0,756.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1235.5,756.5
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1407.5,671.5
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1362.5,692.0
L_11_05_16_DSC01058_S1.JPG,2,L_11_05_16_DSC01058_S1,1566.5,805.5
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1668.0,262.5
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1885.5,409.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1848.0,909.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1316.5,1037.5
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1654.5,1284.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1038.5,1320.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1130.5,1480.5
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,768.5,1559.5
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,883.0,1605.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,634.0,1869.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,941.0,1985.0
L_11_05_16_DSC01058_S2.JPG,2,L_11_05_16_DSC01058_S2,1165.0,1932.0
L_11_05_16_DSC01058_S5.JPG,2,L_11_05_16_DSC01058_S5,941.0,13.5
L_11_05_16_DSC01059_S1.JPG,2,L_11_05_16_DSC01059_S1,1432.5,1010.5
L_11_05_16_DSC01059_S1.JPG,2,L_11_05_16_DSC01059_S1,1342.0,1012.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,843.0,898.0
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,969.0,850.0
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1531.0,836.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1405.5,759.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1627.0,678.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1590.5,560.0
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1860.5,515.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1594.0,358.0
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1847.0,76.5
L_11_05_16_DSC01059_S2.JPG,2,L_11_05_16_DSC01059_S2,1794.0,115.0
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1452.0,818.5
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1265.5,803.5
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1204.0,816.0
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1213.5,1086.5
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1275.5,1216.0
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1376.5,1159.5
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1421.0,1143.0
L_11_05_16_DSC01059_S4.JPG,2,L_11_05_16_DSC01059_S4,1572.0,1289.5
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1971.0,537.5
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1656.5,972.5
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1863.5,1128.0
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1829.5,1619.5
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1288.0,1681.5
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,1628.0,1964.0
L_11_05_16_DSC01059_S5.JPG,2,L_11_05_16_DSC01059_S5,993.0,1915.0
L_11_05_16_DSC01101_S0.JPG,3,L_11_05_16_DSC01101_S0,1966.5,882.0
L_11_05_16_DSC01101_S1.JPG,3,L_11_05_16_DSC01101_S1,75.0,512.0
L_11_05_16_DSC01101_S5.JPG,3,L_11_05_16_DSC01101_S5,437.0,216.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1919.5,1017.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1815.0,771.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1742.0,800.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1683.0,899.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1484.0,1111.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1407.5,1143.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1759.5,1182.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1810.5,1240.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1520.0,1367.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1698.5,1477.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1304.5,1283.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1152.5,1220.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1208.5,1421.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1327.0,1457.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1086.0,1493.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1255.5,1586.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1307.0,1600.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1400.0,1614.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,1989.0,1315.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,924.5,1536.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,790.0,1567.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,872.5,1657.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,861.0,1712.5
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,694.0,1625.0
L_11_05_16_DSC01109_S1.JPG,2,L_11_05_16_DSC01109_S1,612.0,1977.0
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,297.5,813.5
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,273.0,778.0
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,187.0,687.5
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,191.5,779.5
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,230.0,988.0
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,85.0,897.0
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,143.0,1038.5
L_11_05_16_DSC01109_S2.JPG,2,L_11_05_16_DSC01109_S2,15.0,1315.0
L_11_05_16_DSC01109_S3.JPG,4,L_11_05_16_DSC01109_S3,1460.0,774.0
L_11_05_16_DSC01109_S3.JPG,4,L_11_05_16_DSC01109_S3,1435.5,500.5
L_11_05_16_DSC01109_S3.JPG,4,L_11_05_16_DSC01109_S3,1466.0,259.5
L_11_05_16_DSC01109_S3.JPG,4,L_11_05_16_DSC01109_S3,1436.5,299.0
L_11_05_16_DSC01109_S3.JPG,4,L_11_05_16_DSC01109_S3,1540.5,981.0
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,673.0,69.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,427.5,53.0
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,494.5,268.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,586.5,471.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,887.0,763.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,736.5,859.0
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,401.0,1184.0
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,1073.5,1307.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,301.5,1700.5
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,283.0,1866.0
L_11_05_16_DSC01109_S4.JPG,2,L_11_05_16_DSC01109_S4,270.0,1921.0
L_11_05_16_DSC01110_S0.JPG,1,L_11_05_16_DSC01110_S0,1562.5,110.5
L_11_05_16_DSC01111_S3.JPG,1,L_11_05_16_DSC01111_S3,1478.0,1949.0
L_11_05_16_DSC01111_S3.JPG,1,L_11_05_16_DSC01111_S3,1427.0,1963.5
L_11_05_16_DSC01112_S3.JPG,4,L_11_05_16_DSC01112_S3,473.5,447.5
L_11_05_16_DSC01124_S0.JPG,1,L_11_05_16_DSC01124_S0,103.0,428.0
L_11_05_16_DSC01124_S0.JPG,1,L_11_05_16_DSC01124_S0,73.0,475.5
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1005.5,911.5
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1104.5,1136.0
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1157.5,1488.5
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1224.5,1575.5
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1351.0,1824.5
L_11_05_16_DSC01125_S3.JPG,1,L_11_05_16_DSC01125_S3,1309.0,1981.0
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,1046.5,1947.0
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,982.0,1470.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,744.5,1430.0
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,1561.0,1633.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,1514.5,1615.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,1708.5,1541.0
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,1971.5,1519.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,527.0,1153.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,219.5,1171.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,152.0,1057.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,135.5,787.5
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,839.5,436.0
L_11_05_16_DSC01130_S0.JPG,1,L_11_05_16_DSC01130_S0,809.0,413.5
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,1005.5,298.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,816.5,324.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,292.0,417.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,233.5,343.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,99.0,809.5
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,127.5,899.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,115.5,1080.5
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,155.0,1174.0
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,855.0,1191.5
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,1216.0,1296.5
L_11_05_16_DSC01130_S1.JPG,1,L_11_05_16_DSC01130_S1,1303.5,1234.5
L_11_05_16_DSC01130_S2.JPG,1,L_11_05_16_DSC01130_S2,490.0,38.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,1547.0,1946.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,1328.0,1958.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,1402.0,1742.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,1311.5,1469.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,754.0,1905.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,725.0,1631.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,500.0,1446.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,339.5,1420.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,359.0,1536.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,530.0,1978.5
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,41.5,1788.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,1003.0,269.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,418.0,22.0
L_11_05_16_DSC01130_S3.JPG,1,L_11_05_16_DSC01130_S3,424.5,83.5
L_11_05_16_DSC01130_S4.JPG,1,L_11_05_16_DSC01130_S4,295.0,1686.0
L_11_05_16_DSC01130_S4.JPG,1,L_11_05_16_DSC01130_S4,87.0,1553.5
L_11_05_16_DSC01130_S5.JPG,1,L_11_05_16_DSC01130_S5,806.0,120.0
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,1757.0,970.0
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,1613.0,747.0
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,475.5,1357.5
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,424.5,1380.5
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,187.0,1453.5
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,41.0,1492.0
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,1989.0,1916.0
L_11_05_16_DSC01131_S0.JPG,1,L_11_05_16_DSC01131_S0,1988.0,1990.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1751.5,1846.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1508.0,1780.0
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1391.0,1837.0
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1066.0,785.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1017.0,815.0
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,1030.5,1133.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,414.5,1218.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,179.5,1267.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,171.0,1443.5
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,23.5,1916.0
L_11_05_16_DSC01131_S1.JPG,1,L_11_05_16_DSC01131_S1,38.0,1961.5
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,12.0,1315.0
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,570.5,1138.0
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,537.0,1080.0
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,478.0,1177.0
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,453.5,1178.5
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,853.0,1057.5
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,376.0,557.5
L_11_05_16_DSC01131_S2.JPG,1,L_11_05_16_DSC01131_S2,70.5,933.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,763.0,668.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,733.0,651.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,1988.0,9.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,1980.5,1762.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,1727.0,1783.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,1588.0,1887.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,1527.0,1860.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,983.0,1741.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,721.0,1706.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,474.5,1448.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,150.0,1481.5
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,82.5,1383.0
L_11_05_16_DSC01131_S3.JPG,1,L_11_05_16_DSC01131_S3,35.0,1109.5
L_11_05_16_DSC01131_S4.JPG,1,L_11_05_16_DSC01131_S4,514.5,41.0
L_11_05_16_DSC01131_S4.JPG,1,L_11_05_16_DSC01131_S4,426.0,116.5
L_11_05_16_DSC01131_S4.JPG,1,L_11_05_16_DSC01131_S4,957.0,486.5
L_11_05_16_DSC01131_S4.JPG,1,L_11_05_16_DSC01131_S4,765.0,525.0
