images,labels,scores,dscores,x,y,count_1,count_2,count_3,count_4,count_5,count_6,species
S_09_05_16_DSC00419.JPG,2,0.981183648109436,0.16880571842193604,1690.0,3295.0,0,5,3,8,2,3,elephant
S_09_05_16_DSC00419.JPG,4,0.20547407865524292,0.07154252380132675,5447.0,3369.0,0,5,3,8,2,3,topi
S_09_05_16_DSC00419.JPG,4,0.20547407865524292,0.07154582440853119,5449.0,3370.0,0,5,3,8,2,3,topi
S_09_05_16_DSC00419.JPG,4,0.006613302510231733,0.048585258424282074,4617.0,3493.0,0,5,3,8,2,3,topi
S_09_05_16_DSC00419.JPG,2,0.015727682039141655,0.03506419062614441,5665.0,3577.0,0,5,3,8,2,3,elephant
S_09_05_16_DSC00419.JPG,4,0.09794315695762634,0.03963230177760124,740.0,3689.0,0,5,3,8,2,3,topi
S_09_05_16_DSC00419.JPG,4,0.01383065152913332,0.03656115010380745,4210.0,3697.0,0,5,3,8,2,3,topi
S_09_05_16_DSC00419.JPG,2,0.7600801587104797,0.12819655239582062,1606.0,3767.0,0,5,3,8,2,3,elephant
S_09_05_16_DSC00419.JPG,2,0.7600801587104797,0.1284465193748474,1607.0,3769.0,0,5,3,8,2,3,elephant
L_10_05_16_DSC01507.JPG,3,0.990529477596283,0.17082548141479492,5921.0,88.0,0,0,3,2,1,4,kob
L_10_05_16_DSC01507.JPG,3,0.9950838685035706,0.19155186414718628,5849.0,198.0,0,0,3,2,1,4,kob
L_10_05_16_DSC01507.JPG,5,0.29303839802742004,0.09127911925315857,5805.0,2194.0,0,0,3,2,1,4,warthog
L_10_05_16_DSC01507.JPG,6,0.44133299589157104,0.15963788330554962,5209.0,2527.0,0,0,3,2,1,4,waterbuck
L_10_05_16_DSC01507.JPG,3,0.4347164034843445,0.059470079839229584,5437.0,2831.0,0,0,3,2,1,4,kob
L_10_05_16_DSC01507.JPG,4,0.22304901480674744,0.04256555438041687,1140.0,3039.0,0,0,3,2,1,4,topi
L_10_05_16_DSC01507.JPG,6,0.11040780693292618,0.07655316591262817,1854.0,3077.0,0,0,3,2,1,4,waterbuck
L_10_05_16_DSC01507.JPG,6,0.0076576052233576775,0.038898687809705734,4591.0,3157.0,0,0,3,2,1,4,waterbuck
L_10_05_16_DSC01507.JPG,6,0.7229515314102173,0.15931373834609985,828.0,3481.0,0,0,3,2,1,4,waterbuck
L_10_05_16_DSC01507.JPG,4,0.5717841982841492,0.15590345859527588,1432.0,3551.0,0,0,3,2,1,4,topi
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6709384322166443,0.08085322380065918,2267.0,38.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5573590993881226,0.06368329375982285,2392.0,62.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.1936511993408203,0.05728746950626373,2731.0,64.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.08158375322818756,0.053419943898916245,1450.0,70.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6403495073318481,0.07986140251159668,2390.0,72.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6403495073318481,0.058750901371240616,2385.0,76.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9784714579582214,0.17098788917064667,2034.0,134.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9032981395721436,0.0748053714632988,3500.0,138.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8671426773071289,0.15227678418159485,3479.0,158.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9452595710754395,0.15001484751701355,3575.0,182.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9941906929016113,0.126499205827713,2487.0,190.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8312423229217529,0.08657021820545197,2442.0,196.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9913843870162964,0.06297992169857025,2479.0,210.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9568433165550232,0.10822702199220657,3483.0,210.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9854649901390076,0.1174020990729332,2515.0,214.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9616167545318604,0.16940027475357056,3531.0,214.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8097658157348633,0.047412458807229996,3461.0,232.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6999459862709045,0.11555729806423187,3407.0,256.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5156830549240112,0.06717114895582199,2611.0,258.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.10815028101205826,0.062370289117097855,2161.0,274.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3372865319252014,0.05257008597254753,2407.0,306.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9756932854652405,0.11561478674411774,4033.0,308.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6769323348999023,0.07170390337705612,2571.0,312.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.07585576921701431,0.08713801205158234,1725.0,314.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7388659715652466,0.11521795392036438,2131.0,324.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.553656816482544,0.11311027407646179,2304.0,330.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5963377356529236,0.11406532675027847,2637.0,338.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.12183144688606262,0.05509354919195175,2492.0,348.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3680439293384552,0.04827772080898285,2652.0,360.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.2660110294818878,0.05040212348103523,2488.0,366.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9903210997581482,0.12560251355171204,2374.0,389.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9903210997581482,0.09696333855390549,2387.0,398.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.014471699483692646,0.047245122492313385,2876.0,400.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9851304888725281,0.14467279613018036,2427.0,401.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.028473811224102974,0.05985499918460846,940.0,438.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.09435398131608963,0.07811461389064789,1960.0,446.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9351211190223694,0.15561255812644958,3631.0,456.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.2315598577260971,0.06896916776895523,394.0,478.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7473917007446289,0.11529996991157532,2585.0,501.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.28835856914520264,0.07275167852640152,584.0,542.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.1093762218952179,0.09884999692440033,3013.0,566.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8676183819770813,0.14306417107582092,2586.0,642.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.15180961787700653,0.04648270830512047,2871.0,652.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9471710324287415,0.17524811625480652,4039.0,748.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.16119495034217834,0.08500073105096817,1607.0,810.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.786771297454834,0.122970350086689,4307.0,854.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6017813682556152,0.05345476418733597,3947.0,866.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9202522039413452,0.05404156446456909,4091.0,879.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9697558283805847,0.20973685383796692,1500.0,880.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.913007915019989,0.09740827977657318,4097.0,889.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9698246717453003,0.0677349865436554,1528.0,898.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9238832592964172,0.1254374086856842,4007.0,918.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.968161940574646,0.042289599776268005,4033.0,939.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.41645652055740356,0.05643767490983009,1388.0,960.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5170315504074097,0.05284604802727699,744.0,1022.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5268529653549194,0.058107245713472366,720.0,1024.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7630650997161865,0.14343687891960144,1308.0,1026.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.15719132125377655,0.07785956561565399,1726.0,1074.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7152625322341919,0.07284868508577347,1450.0,1080.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.09077375382184982,0.0774698331952095,795.0,1090.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.17605945467948914,0.14151275157928467,4193.0,1144.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7796851992607117,0.12732303142547607,1768.0,1199.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3164208233356476,0.04874632880091667,3921.0,1203.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3164208233356476,0.06133290007710457,3927.0,1205.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5061042904853821,0.09140186756849289,3665.0,1230.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9633936882019043,0.12295711040496826,3461.0,1284.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7081888318061829,0.061389945447444916,3609.0,1285.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9912813305854797,0.1758691519498825,3882.0,1320.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9747451543807983,0.06869804859161377,144.0,1321.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9747451543807983,0.08677230775356293,134.0,1328.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9747451543807983,0.08604933321475983,132.0,1329.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9747225046157837,0.08159521222114563,128.0,1332.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7279708981513977,0.0900169163942337,3651.0,1334.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.960752546787262,0.1486051231622696,3453.0,1338.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9733753204345703,0.16731670498847961,4857.0,1359.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.48079681396484375,0.054941218346357346,4549.0,1374.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9902807474136353,0.1772126704454422,3655.0,1389.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8110877871513367,0.0951186865568161,1914.0,1420.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3226977586746216,0.07962826639413834,3319.0,1433.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6851903200149536,0.11472544074058533,496.0,1434.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9765915870666504,0.19732855260372162,3712.0,1435.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9113100171089172,0.15569548308849335,3853.0,1455.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.30806538462638855,0.07124476879835129,3552.0,1456.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7052985429763794,0.05599324405193329,1857.0,1458.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.27763062715530396,0.0891881063580513,1626.0,1485.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9915515184402466,0.1221861019730568,3691.0,1504.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9908097982406616,0.1371956616640091,3693.0,1508.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9908097982406616,0.08718088269233704,3689.0,1532.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8560790419578552,0.18460187315940857,3717.0,1576.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7497036457061768,0.14045986533164978,3513.0,1600.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.16378729045391083,0.06528547406196594,3633.0,1611.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8015040755271912,0.17236503958702087,3431.0,1616.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5586434602737427,0.169816255569458,3305.0,1651.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8769153356552124,0.04522531107068062,3409.0,1661.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.03843811899423599,0.05954055115580559,4699.0,1684.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.00892872828990221,0.05268671363592148,2996.0,1694.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8189441561698914,0.12800264358520508,3407.0,1697.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.24881653487682343,0.07660859078168869,3363.0,1767.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.04239965230226517,0.0821952298283577,1753.0,1956.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.6706668734550476,0.08117041736841202,1268.0,1961.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8136823773384094,0.09982459247112274,4075.0,2042.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9615821242332458,0.05577724054455757,4061.0,2069.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8060857057571411,0.10353969037532806,3775.0,2075.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.96905118227005,0.16658931970596313,4073.0,2104.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.4259669780731201,0.08039214462041855,4100.0,2134.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.36795806884765625,0.065505251288414,3989.0,2143.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3736359179019928,0.059459585696458817,3993.0,2150.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.014110080897808075,0.05484016239643097,1731.0,2164.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9026492238044739,0.1555764079093933,1528.0,2238.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.05144592747092247,0.056271642446517944,688.0,2291.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.026174254715442657,0.10070512443780899,336.0,2426.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.013466155156493187,0.049387168139219284,2108.0,2427.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.47818323969841003,0.11077466607093811,3013.0,2437.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8575655221939087,0.16431449353694916,166.0,2438.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.375774621963501,0.051680002361536026,80.0,2453.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.36636486649513245,0.05801984667778015,2300.0,2477.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.5776171684265137,0.12109710276126862,1114.0,2497.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9002154469490051,0.09763330221176147,1313.0,2553.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9097998738288879,0.1294156163930893,1338.0,2585.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.03217058256268501,0.04458272084593773,4535.0,2609.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8735507130622864,0.1582861691713333,1286.0,2625.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.1753896325826645,0.04842685908079147,640.0,2645.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9668381810188293,0.14993338286876678,663.0,2695.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.43576914072036743,0.0715038850903511,1324.0,2707.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9686142206192017,0.07087458670139313,667.0,2727.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9400420188903809,0.17055277526378632,4609.0,2764.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7545405626296997,0.12762662768363953,1362.0,2775.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7545405626296997,0.11949417740106583,1361.0,2781.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.02582421340048313,0.05305089056491852,1162.0,2806.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.40990516543388367,0.1538633108139038,910.0,2807.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.0996146947145462,0.04518462345004082,124.0,2821.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.36903607845306396,0.04758000746369362,366.0,2821.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.1484844982624054,0.06349210441112518,2828.0,2873.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.3160766065120697,0.04441684111952782,372.0,2905.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.08423072844743729,0.0749632939696312,1234.0,3098.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9304875731468201,0.13478043675422668,966.0,3129.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9836481213569641,0.16213637590408325,1777.0,3160.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.05730393901467323,0.06488971412181854,2550.0,3193.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.9470325708389282,0.12694180011749268,1178.0,3195.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.15473000705242157,0.05341492220759392,1442.0,3279.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.1382475048303604,0.07435484230518341,5037.0,3283.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7654345035552979,0.09169641882181168,2058.0,3307.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.7355732321739197,0.07908684015274048,4811.0,3311.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.8943362236022949,0.13805314898490906,1438.0,3334.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.49348974227905273,0.11631546914577484,2713.0,3373.0,0,0,0,0,0,146,waterbuck
03b58d26dbfe7eb8bc71c5ed7f27461854124428.JPG,6,0.905907928943634,0.10050877928733826,3153.0,3545.0,0,0,0,0,0,146,waterbuck
S_08_05_16_DSC00764.JPG,6,0.0791139304637909,0.07232081145048141,570.0,238.0,0,1,1,2,1,3,waterbuck
S_08_05_16_DSC00764.JPG,4,0.9543951153755188,0.2051628828048706,4693.0,814.0,0,1,1,2,1,3,topi
S_08_05_16_DSC00764.JPG,4,0.9117869734764099,0.15657515823841095,4855.0,830.0,0,1,1,2,1,3,topi
S_08_05_16_DSC00764.JPG,5,0.06374789029359818,0.06750722974538803,5445.0,944.0,0,1,1,2,1,3,warthog
S_08_05_16_DSC00764.JPG,3,0.10483918339014053,0.04556499421596527,4490.0,3173.0,0,1,1,2,1,3,kob
S_08_05_16_DSC00764.JPG,6,0.02252379059791565,0.06066584587097168,5365.0,3795.0,0,1,1,2,1,3,waterbuck
S_08_05_16_DSC00764.JPG,6,0.16281019151210785,0.05184158682823181,5489.0,3807.0,0,1,1,2,1,3,waterbuck
S_08_05_16_DSC00764.JPG,2,0.3849954903125763,0.042535267770290375,1074.0,3963.0,0,1,1,2,1,3,elephant
S_08_05_16_DSC00432.JPG,3,0.4650585353374481,0.06471513211727142,2639.0,102.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,3,0.9960628151893616,0.1621965765953064,1124.0,474.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,3,0.995284378528595,0.03923479840159416,1131.0,494.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,3,0.1406075805425644,0.07720527052879333,1688.0,930.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,2,0.25473693013191223,0.04168974608182907,4451.0,1790.0,3,1,6,1,0,0,elephant
S_08_05_16_DSC00432.JPG,3,0.9544946551322937,0.06066035479307175,4759.0,1879.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,3,0.9544946551322937,0.061324845999479294,4763.0,1879.0,3,1,6,1,0,0,kob
S_08_05_16_DSC00432.JPG,4,0.361667662858963,0.14098596572875977,4759.0,2006.0,3,1,6,1,0,0,topi
S_08_05_16_DSC00432.JPG,1,0.02527354098856449,0.04686572775244713,4448.0,2164.0,3,1,6,1,0,0,buffalo
S_08_05_16_DSC00432.JPG,1,0.04482131078839302,0.07189814746379852,5865.0,3031.0,3,1,6,1,0,0,buffalo
